unit_price,customer_phone,category,order_id,product_name,source_file,unit_cost,order_date,profit,discount_pct,quantity,total_price
62.84602482353846,12889,Asia,8051,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",retailhive_10k.csv,37.707614894123076,2024-04-18,,,1,62.84602482353846
47.87986048309917,35052,US,8052,Online Marketing for Busy Authors: A Step-By-Step Guide,retailhive_10k.csv,28.727916289859504,2019-01-25,,,1,47.87986048309917
51.99270398423735,46706,Asia,8053,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),retailhive_10k.csv,31.19562239054241,2022-04-05,,,4,207.97081593694935
17.459825902457936,17920,Europe,8054,The Four Agreements: A Practical Guide to Personal Freedom,retailhive_10k.csv,10.475895541474761,2021-06-06,,,1,17.459825902457936
12.886169011472994,30297,Asia,8055,Untitled Collection: Sabbath Poems 2014,retailhive_10k.csv,7.731701406883796,2021-05-16,,,2,25.772338022945988
37.870530065880295,22097,Asia,8056,The Most Perfect Thing: Inside (and Outside) a Bird's Egg,retailhive_10k.csv,22.722318039528176,2021-09-16,,,2,75.74106013176059
35.09287307733668,45384,Asia,8057,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,retailhive_10k.csv,21.055723846402007,2022-12-07,,,4,140.3714923093467
49.98359284369256,20807,US,8058,Aladdin and His Wonderful Lamp,retailhive_10k.csv,29.990155706215536,2019-06-11,,,5,249.91796421846283
41.02664015810959,13317,Europe,8059,Join,retailhive_10k.csv,24.615984094865755,2019-04-05,,,3,123.07992047432876
46.3755975077702,28797,Asia,8060,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",retailhive_10k.csv,27.82535850466212,2020-02-27,,,4,185.5023900310808
42.92050616138534,37166,Europe,8061,Soumission,retailhive_10k.csv,25.752303696831202,2022-07-25,,,1,42.92050616138534
27.76557097816016,23653,Asia,8062,Reasons to Stay Alive,retailhive_10k.csv,16.659342586896095,2019-03-17,,,5,138.8278548908008
16.59820346419529,40403,Europe,8063,Unicorn Tracks,retailhive_10k.csv,9.958922078517174,2020-07-01,,,5,82.99101732097645
12.789580175030872,14288,Europe,8064,"Princess Jellyfish 2-in-1 Omnibus, Vol. 01 (Princess Jellyfish 2-in-1 Omnibus #1)",retailhive_10k.csv,7.6737481050185234,2021-05-02,,,4,51.15832070012349
66.2273512116956,34668,US,8065,"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",retailhive_10k.csv,39.736410727017365,2019-03-07,,,3,198.6820536350868
51.42722351223111,38553,Asia,8066,The Murder That Never Was (Forensic Instincts #5),retailhive_10k.csv,30.856334107338665,2025-03-11,,,3,154.28167053669333
32.70931074745088,41691,Asia,8067,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,retailhive_10k.csv,19.625586448470525,2020-03-09,,,2,65.41862149490176
53.91561753993231,17827,US,8068,Soumission,retailhive_10k.csv,32.34937052395939,2024-05-19,,,1,53.91561753993231
35.96258615775038,33387,Europe,8069,My Paris Kitchen: Recipes and Stories,retailhive_10k.csv,21.57755169465023,2023-12-20,,,5,179.81293078875188
35.896615766869466,18386,Asia,8070,Black Dust,retailhive_10k.csv,21.53796946012168,2019-01-20,,,5,179.48307883434734
45.70045055423048,12517,US,8071,"Saga, Volume 5 (Saga (Collected Editions) #5)",retailhive_10k.csv,27.420270332538287,2022-01-07,,,4,182.8018022169219
17.250714274753832,48913,US,8072,Thirst,retailhive_10k.csv,10.3504285648523,2021-07-21,,,5,86.25357137376916
11.121935333634898,11010,US,8073,Patience,retailhive_10k.csv,6.673161200180939,2020-07-27,,,2,22.2438706672698
29.57637564692344,31187,Asia,8074,You can't bury them all: Poems,retailhive_10k.csv,17.745825388154064,2019-05-23,,,2,59.15275129384688
54.13547768628809,20092,Europe,8075,Soumission,retailhive_10k.csv,32.48128661177285,2025-04-12,,,4,216.5419107451524
19.392025147551077,47601,US,8076,Set Me Free,retailhive_10k.csv,11.635215088530646,2024-09-16,,,5,96.96012573775536
48.61078336470068,36204,Asia,8077,Without Borders (Wanderlove #1),retailhive_10k.csv,29.166470018820405,2022-08-09,,,3,145.83235009410205
57.86634096725545,38864,US,8078,Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),retailhive_10k.csv,34.71980458035327,2020-10-15,,,2,115.7326819345109
37.71799576933455,28141,Asia,8079,Penny Maybe,retailhive_10k.csv,22.63079746160073,2022-03-15,,,5,188.58997884667275
17.697508851073344,33329,US,8080,Unicorn Tracks,retailhive_10k.csv,10.618505310644005,2025-05-22,,,3,53.09252655322003
38.38310217286758,10135,Asia,8081,The Nameless City (The Nameless City #1),retailhive_10k.csv,23.029861303720548,2023-10-29,,,1,38.38310217286758
35.273267434588256,37370,Asia,8082,Black Dust,retailhive_10k.csv,21.163960460752953,2022-04-24,,,5,176.3663371729413
12.889243770740055,26451,Europe,8083,On a Midnight Clear,retailhive_10k.csv,7.733546262444033,2020-11-14,,,4,51.55697508296022
57.985374717218,42972,Europe,8084,The Murder That Never Was (Forensic Instincts #5),retailhive_10k.csv,34.7912248303308,2022-04-24,,,2,115.970749434436
45.482017003865664,38425,US,8085,Without Borders (Wanderlove #1),retailhive_10k.csv,27.2892102023194,2020-05-16,,,1,45.482017003865664
29.033791589548027,46756,US,8086,You can't bury them all: Poems,retailhive_10k.csv,17.420274953728814,2020-12-22,,,4,116.13516635819212
54.62764678409154,32860,Asia,8087,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",retailhive_10k.csv,32.77658807045492,2025-06-25,,,1,54.62764678409154
57.314745569225565,21423,US,8088,The Murder That Never Was (Forensic Instincts #5),retailhive_10k.csv,34.38884734153534,2020-05-27,,,4,229.25898227690223
19.729868538250077,14405,Europe,8089,The Age of Genius: The Seventeenth Century and the Birth of the Modern Mind,retailhive_10k.csv,11.837921122950046,2024-08-15,,,4,78.9194741530003
14.76558974565041,15580,Europe,8090,Untitled Collection: Sabbath Poems 2014,retailhive_10k.csv,8.859353847390246,2021-11-10,,,3,44.29676923695123
28.93731827787535,23882,US,8091,Join,retailhive_10k.csv,17.362390966725208,2021-09-24,,,3,86.81195483362605
21.90143698833313,34062,Europe,8092,Olio,retailhive_10k.csv,13.140862192999878,2024-12-24,,,5,109.50718494166568
14.954555914196426,31170,Europe,8093,"Starving Hearts (Triangular Trade Trilogy, #1)",retailhive_10k.csv,8.972733548517855,2024-10-01,,,5,74.77277957098212
28.638330846997704,25713,Asia,8094,Black Dust,retailhive_10k.csv,17.182998508198622,2025-03-28,,,4,114.55332338799082
42.12849291498398,29577,Asia,8095,Libertarianism for Beginners,retailhive_10k.csv,25.277095748990387,2025-08-05,,,1,42.12849291498398
18.804426433876067,21820,US,8096,"In a Dark, Dark Wood",retailhive_10k.csv,11.28265586032564,2019-04-26,,,1,18.804426433876067
46.15498869351568,38859,Asia,8097,The Natural History of Us (The Fine Art of Pretending #2),retailhive_10k.csv,27.69299321610941,2020-06-17,,,4,184.6199547740627
41.044364825747095,42845,Asia,8098,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,retailhive_10k.csv,24.626618895448257,2023-10-31,,,2,82.08872965149419
42.55985349666175,40585,US,8099,Private Paris (Private #10),retailhive_10k.csv,25.535912097997052,2021-08-26,,,3,127.67956048998523
48.54494216028793,24232,Europe,8100,"Unseen City: The Majesty of Pigeons, the Discreet Charm of Snails & Other Wonders of the Urban Wilderness",retailhive_10k.csv,29.126965296172756,2025-10-30,,,5,242.72471080143964
16.726882818098147,12373,Europe,8101,Tsubasa: WoRLD CHRoNiCLE 2 (Tsubasa WoRLD CHRoNiCLE #2),retailhive_10k.csv,10.036129690858887,2022-12-04,,,2,33.453765636196295
21.64080815793969,35059,Europe,8102,"The Mindfulness and Acceptance Workbook for Anxiety: A Guide to Breaking Free from Anxiety, Phobias, and Worry Using Acceptance and Commitment Therapy",retailhive_10k.csv,12.984484894763815,2022-12-21,,,5,108.20404078969848
28.53228220820733,34727,US,8103,The Dirty Little Secrets of Getting Your Dream Job,retailhive_10k.csv,17.1193693249244,2025-01-10,,,1,28.53228220820733
46.04582607112395,33904,Asia,8104,Masks and Shadows,retailhive_10k.csv,27.62749564267437,2019-08-11,,,1,46.04582607112395
43.39405035694441,48240,Europe,8105,"Saga, Volume 5 (Saga (Collected Editions) #5)",retailhive_10k.csv,26.036430214166646,2020-09-01,,,2,86.78810071388882
24.88457548773534,17601,Asia,8106,#HigherSelfie: Wake Up Your Life. Free Your Soul. Find Your Tribe.,retailhive_10k.csv,14.930745292641204,2025-11-11,,,4,99.53830195094136
33.9770205512593,39980,US,8107,When We Collided,retailhive_10k.csv,20.38621233075558,2020-12-27,,,1,33.9770205512593
22.937834963687465,46843,US,8108,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,retailhive_10k.csv,13.762700978212479,2020-02-17,,,2,45.87566992737493
21.205151016298327,27636,Europe,8109,This One Summer,retailhive_10k.csv,12.723090609778996,2022-12-11,,,5,106.02575508149164
20.979638441603264,13932,US,8110,"In a Dark, Dark Wood",retailhive_10k.csv,12.587783064961958,2020-01-08,,,3,62.93891532480979
20.96960818392065,28664,Asia,8111,Maude (1883-1993):She Grew Up with the country,retailhive_10k.csv,12.581764910352389,2023-12-22,,,5,104.84804091960326
44.027907404162136,10394,Asia,8112,Worlds Elsewhere: Journeys Around Shakespeareâs Globe,retailhive_10k.csv,26.41674444249728,2021-05-22,,,2,88.05581480832427
43.67620099530835,36395,Asia,8113,Online Marketing for Busy Authors: A Step-By-Step Guide,retailhive_10k.csv,26.20572059718501,2020-07-15,,,1,43.67620099530835
55.93667463723044,27693,Asia,8114,The Secret of Dreadwillow Carse,retailhive_10k.csv,33.56200478233826,2021-07-25,,,1,55.93667463723044
21.1495061253795,48232,Asia,8115,The Four Agreements: A Practical Guide to Personal Freedom,retailhive_10k.csv,12.6897036752277,2023-05-13,,,1,21.1495061253795
46.21715875838634,21111,US,8116,Tipping the Velvet,retailhive_10k.csv,27.730295255031802,2024-07-27,,,2,92.43431751677268
46.31916572172511,42568,Asia,8117,Soul Reader,retailhive_10k.csv,27.791499433035067,2025-06-14,,,2,92.63833144345024
48.26525604916606,13640,US,8118,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",retailhive_10k.csv,28.959153629499635,2024-04-05,,,5,241.3262802458303
41.60627047504543,33899,US,8119,Soul Reader,retailhive_10k.csv,24.963762285027254,2025-02-09,,,5,208.03135237522716
52.42402790780718,20627,Asia,8120,Online Marketing for Busy Authors: A Step-By-Step Guide,retailhive_10k.csv,31.454416744684305,2019-12-02,,,2,104.84805581561436
22.84470788494908,39795,Europe,8121,Olio,retailhive_10k.csv,13.706824730969448,2024-06-13,,,4,91.37883153979632
38.91336626371391,38606,Europe,8122,Without Borders (Wanderlove #1),retailhive_10k.csv,23.348019758228347,2021-09-06,,,1,38.91336626371391
36.9523774060658,13985,Europe,8123,Mesaerion: The Best Science Fiction Stories 1800-1849,retailhive_10k.csv,22.17142644363948,2020-10-21,,,4,147.8095096242632
19.68262112318343,46047,Europe,8124,Thirst,retailhive_10k.csv,11.809572673910058,2019-12-30,,,4,78.73048449273372
50.45717311803951,30248,US,8125,Judo: Seven Steps to Black Belt (an Introductory Guide for Beginners),retailhive_10k.csv,30.274303870823708,2019-01-06,,,1,50.45717311803951
40.3654305428128,19617,Europe,8126,Mesaerion: The Best Science Fiction Stories 1800-1849,retailhive_10k.csv,24.21925832568768,2025-03-31,,,2,80.7308610856256
16.457115413540272,27517,Asia,8127,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",retailhive_10k.csv,9.874269248124163,2020-01-09,,,1,16.457115413540272
16.436698555198817,44424,US,8128,On a Midnight Clear,retailhive_10k.csv,9.86201913311929,2024-12-13,,,4,65.74679422079527
17.76102864063313,17614,Asia,8129,"Pop Gun War, Volume 1: Gift",retailhive_10k.csv,10.656617184379877,2019-01-02,,,1,17.76102864063313
63.2593355930276,13336,US,8130,Tipping the Velvet,retailhive_10k.csv,37.95560135581656,2021-03-17,,,4,253.0373423721104
13.9813491778849,21048,US,8131,"Mama Tried: Traditional Italian Cooking for the Screwed, Crude, Vegan, and Tattooed",retailhive_10k.csv,8.38880950673094,2022-08-29,,,5,69.90674588942451
40.76307807173285,48121,Asia,8132,"Layered: Baking, Building, and Styling Spectacular Cakes",retailhive_10k.csv,24.457846843039707,2021-11-21,,,3,122.28923421519856
39.701768893035776,41582,US,8133,The Art Forger,retailhive_10k.csv,23.821061335821465,2025-01-19,,,1,39.701768893035776
37.767794956950624,33700,US,8134,Rip it Up and Start Again,retailhive_10k.csv,22.660676974170375,2022-05-29,,,5,188.83897478475316
34.086638926566515,49769,Europe,8135,Black Dust,retailhive_10k.csv,20.45198335593991,2023-06-14,,,3,102.25991677969957
40.12133908589532,24189,US,8136,"The Bulletproof Diet: Lose up to a Pound a Day, Reclaim Energy and Focus, Upgrade Your Life",retailhive_10k.csv,24.072803451537194,2025-07-09,,,5,200.6066954294766
31.373477138293744,36232,Asia,8137,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,retailhive_10k.csv,18.824086282976246,2019-11-21,,,3,94.12043141488124
40.03623554392037,17294,Europe,8138,Rip it Up and Start Again,retailhive_10k.csv,24.02174132635222,2024-10-29,,,2,80.07247108784074
22.87160671300806,43306,Asia,8139,This One Summer,retailhive_10k.csv,13.722964027804835,2022-03-22,,,1,22.87160671300806
46.0718718478898,12349,US,8140,The Secret of Dreadwillow Carse,retailhive_10k.csv,27.64312310873388,2020-10-19,,,1,46.0718718478898
23.72019253474404,39118,Europe,8141,The Requiem Red,retailhive_10k.csv,14.232115520846424,2021-02-21,,,4,94.88077013897616
32.44944449359773,21838,Asia,8142,Black Dust,retailhive_10k.csv,19.469666696158637,2022-01-24,,,3,97.3483334807932
17.953880588302713,30837,Europe,8143,Sophie's World,retailhive_10k.csv,10.772328352981628,2023-05-16,,,3,53.86164176490814
43.32054568990616,44050,US,8144,Libertarianism for Beginners,retailhive_10k.csv,25.992327413943695,2025-06-04,,,2,86.64109137981231
26.40622152918576,38128,Europe,8145,Chase Me (Paris Nights #2),retailhive_10k.csv,15.843732917511456,2025-07-02,,,1,26.40622152918576
12.917373690396184,46636,Europe,8146,Obsidian (Lux #1),retailhive_10k.csv,7.75042421423771,2023-11-06,,,4,51.66949476158474
44.03177003943458,47393,Europe,8147,"Rat Queens, Vol. 3: Demons (Rat Queens (Collected Editions) #11-15)",retailhive_10k.csv,26.41906202366075,2023-11-03,,,3,132.09531011830376
41.8927915044565,37508,Europe,8148,Wall and Piece,retailhive_10k.csv,25.135674902673898,2024-09-05,,,3,125.6783745133695
28.61279577186618,15489,Asia,8149,"Foolproof Preserving: A Guide to Small Batch Jams, Jellies, Pickles, Condiments, and More: A Foolproof Guide to Making Small Batch Jams, Jellies, Pickles, Condiments, and More",retailhive_10k.csv,17.167677463119706,2022-09-28,,,4,114.45118308746471
54.188012147865805,42067,Europe,8150,Private Paris (Private #10),retailhive_10k.csv,32.51280728871948,2024-01-08,,,1,54.188012147865805
39.02415372968834,18283,Asia,8151,Private Paris (Private #10),retailhive_10k.csv,23.414492237813,2021-02-23,,,2,78.04830745937669
18.680632699255543,27763,US,8152,The Four Agreements: A Practical Guide to Personal Freedom,retailhive_10k.csv,11.208379619553325,2022-11-07,,,5,93.40316349627771
56.44873325992706,41357,US,8153,The Black Maria,retailhive_10k.csv,33.86923995595623,2021-04-02,,,5,282.2436662996353
66.65596415000951,28415,Europe,8154,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",retailhive_10k.csv,39.9935784900057,2024-12-21,,,4,266.62385660003804
53.73346496112412,46716,US,8155,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",retailhive_10k.csv,32.24007897667447,2019-06-27,,,3,161.20039488337235
37.23733715500779,34289,US,8156,The Activist's Tao Te Ching: Ancient Advice for a Modern Revolution,retailhive_10k.csv,22.342402293004675,2025-03-06,,,3,111.71201146502338
21.23842676678161,15413,Asia,8157,The Elephant Tree,retailhive_10k.csv,12.743056060068966,2022-08-02,,,1,21.23842676678161
67.25003123917321,38961,Europe,8158,The Death of Humanity: and the Case for Life,retailhive_10k.csv,40.350018743503924,2020-10-27,,,4,269.00012495669284
58.8994938862746,25352,Europe,8159,Libertarianism for Beginners,retailhive_10k.csv,35.339696331764756,2021-12-14,,,1,58.8994938862746
46.8649110178714,41118,Europe,8160,Spark Joy: An Illustrated Master Class on the Art of Organizing and Tidying Up,retailhive_10k.csv,28.11894661072284,2021-06-12,,,5,234.324555089357
20.976386834153352,28338,Asia,8161,"Pop Gun War, Volume 1: Gift",retailhive_10k.csv,12.585832100492011,2022-07-01,,,1,20.976386834153352
17.001359959423436,33999,Asia,8162,Maude (1883-1993):She Grew Up with the country,retailhive_10k.csv,10.200815975654061,2021-10-06,,,4,68.00543983769374
45.01083142434413,23898,Asia,8163,Without Borders (Wanderlove #1),retailhive_10k.csv,27.00649885460648,2024-06-12,,,4,180.04332569737653
46.35990778844986,25214,Europe,8164,"The Pioneer Woman Cooks: Dinnertime: Comfort Classics, Freezer Food, 16-Minute Meals, and Other Delicious Ways to Solve Supper!",retailhive_10k.csv,27.815944673069914,2019-06-21,,,3,139.0797233653496
34.05149198284655,25373,Europe,8165,Throwing Rocks at the Google Bus: How Growth Became the Enemy of Prosperity,retailhive_10k.csv,20.43089518970793,2021-01-11,,,4,136.2059679313862
17.24733276368163,46529,Europe,8166,"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",retailhive_10k.csv,10.348399658208978,2024-01-25,,,3,51.741998291044894
30.04317863180303,44657,Europe,8167,Join,retailhive_10k.csv,18.025907179081816,2024-06-08,,,3,90.12953589540908
54.180666008672304,19702,US,8168,Birdsong: A Story in Pictures,retailhive_10k.csv,32.50839960520338,2020-09-24,,,2,108.3613320173446
